fecha,hotel_id,hotel,habitaciones_disponibles,habitaciones_ocupadas,habitaciones_fuera_servicio,huespedes,llegadas,salidas,ocupacion_pct,adr,ingreso_habitaciones,ingreso_ayb,ingreso_otros,ingreso_total,origen,actualizado
2025-04-19,hotel-demo-2,Hotel Demo Costa,64,35,0,68,11,12,54.69,169129.11,5919519.02,1263321.80,276727.01,7459567.83,demo,
2025-04-20,hotel-demo-1,Hotel Demo Centro,118,80,2,162,35,36,67.80,130344.21,10427536.78,2574326.30,515413.33,13517276.41,demo,
2025-04-20,hotel-demo-2,Hotel Demo Costa,64,32,0,56,13,10,50.00,168389.82,5388474.23,1298883.21,195790.28,6883147.71,demo,
2025-04-21,hotel-demo-1,Hotel Demo Centro,120,91,0,167,40,29,75.83,130562.35,11881173.54,2905880.76,349435.30,15136489.60,demo,
2025-04-21,hotel-demo-2,Hotel Demo Costa,64,40,0,80,12,16,62.50,176143.78,7045751.08,1737499.10,175632.00,8958882.18,demo,
2025-04-22,hotel-demo-1,Hotel Demo Centro,120,82,0,167,25,25,68.33,131268.62,10764026.69,2225863.78,528349.85,13518240.32,demo,
2025-04-22,hotel-demo-2,Hotel Demo Costa,64,38,0,79,15,15,59.38,176416.15,6703813.59,1486534.58,309415.99,8499764.15,demo,
2025-04-23,hotel-demo-1,Hotel Demo Centro,120,95,0,166,30,29,79.17,130242.14,12373003.71,2982355.51,400259.04,15755618.25,demo,
2025-04-23,hotel-demo-2,Hotel Demo Costa,62,38,2,79,15,13,61.29,162985.06,6193432.17,1500168.12,128092.89,7821693.18,demo,
2025-04-24,hotel-demo-1,Hotel Demo Centro,119,85,1,145,36,37,71.43,122471.20,10410051.93,2327425.63,232919.97,12970397.53,demo,
2025-04-24,hotel-demo-2,Hotel Demo Costa,64,44,0,81,14,15,68.75,164224.44,7225875.31,1587234.66,268824.74,9081934.71,demo,
2025-04-25,hotel-demo-1,Hotel Demo Centro,118,94,2,171,29,35,79.66,121724.28,11442082.41,2807851.62,376842.61,14626776.64,demo,
2025-04-25,hotel-demo-2,Hotel Demo Costa,62,43,2,76,13,16,69.35,164994.52,7094764.26,1382995.64,144877.96,8622637.87,demo,
2025-04-26,hotel-demo-1,Hotel Demo Centro,118,84,2,151,36,28,71.19,126856.09,10655911.75,2564134.99,490145.36,13710192.11,demo,
2025-04-26,hotel-demo-2,Hotel Demo Costa,64,47,0,92,17,21,73.44,170624.03,8019329.39,1894370.46,291406.00,10205105.84,demo,
2025-04-27,hotel-demo-1,Hotel Demo Centro,120,77,0,136,26,27,64.17,126160.76,9714378.59,1860209.84,386314.77,11960903.19,demo,
2025-04-27,hotel-demo-2,Hotel Demo Costa,64,34,0,59,14,15,53.12,174064.47,5918192.02,1256993.06,145056.16,7320241.25,demo,
2025-04-28,hotel-demo-1,Hotel Demo Centro,119,82,1,168,36,26,68.91,129416.13,10612122.65,2370202.86,461632.43,13443957.94,demo,
2025-04-28,hotel-demo-2,Hotel Demo Costa,62,33,2,65,11,13,53.23,174706.78,5765323.60,1153420.46,282915.78,7201659.84,demo,
2025-04-29,hotel-demo-1,Hotel Demo Centro,120,91,0,161,40,33,75.83,130431.22,11869240.95,2555595.29,364482.27,14789318.50,demo,
2025-04-29,hotel-demo-2,Hotel Demo Costa,62,35,2,66,13,13,56.45,163657.12,5727999.11,1318731.57,281821.69,7328552.37,demo,
2025-04-30,hotel-demo-1,Hotel Demo Centro,120,75,0,128,30,30,62.50,131747.27,9881044.94,2199236.56,399657.46,12479938.95,demo,
2025-04-30,hotel-demo-2,Hotel Demo Costa,62,34,2,67,11,15,54.84,168374.72,5724740.64,1239582.88,121075.25,7085398.77,demo,
2025-05-01,hotel-demo-1,Hotel Demo Centro,118,89,2,156,34,34,75.42,125861.65,11201687.24,2588307.75,437072.70,14227067.70,demo,
2025-05-01,hotel-demo-2,Hotel Demo Costa,64,33,0,68,11,14,51.56,164541.04,5429854.40,1090631.17,220094.14,6740579.71,demo,
2025-05-02,hotel-demo-1,Hotel Demo Centro,120,95,0,170,43,36,79.17,128984.22,12253500.95,2971898.03,381102.95,15606501.93,demo,
2025-05-02,hotel-demo-2,Hotel Demo Costa,64,37,0,73,16,12,57.81,158191.29,5853077.60,1203599.45,202709.94,7259386.99,demo,
2025-05-03,hotel-demo-1,Hotel Demo Centro,120,86,0,154,36,27,71.67,124824.79,10734932.32,2647684.77,322138.72,13704755.82,demo,
2025-05-03,hotel-demo-2,Hotel Demo Costa,64,32,0,60,14,12,50.00,164138.81,5252441.83,1317774.16,233871.09,6804087.07,demo,
2025-05-04,hotel-demo-1,Hotel Demo Centro,120,76,0,148,34,24,63.33,122805.20,9333195.26,1944186.34,314519.25,11591900.84,demo,
2025-05-04,hotel-demo-2,Hotel Demo Costa,62,24,2,42,8,8,38.71,166934.83,4006435.94,995664.52,121993.92,5124094.38,demo,
2025-05-05,hotel-demo-1,Hotel Demo Centro,120,77,0,147,34,33,64.17,133559.68,10284095.53,1964853.84,423530.42,12672479.78,demo,
2025-05-05,hotel-demo-2,Hotel Demo Costa,64,29,0,60,13,12,45.31,161242.87,4676043.10,889905.93,227911.06,5793860.09,demo,
2025-05-06,hotel-demo-1,Hotel Demo Centro,120,84,0,171,38,27,70.00,123470.40,10371513.19,2063036.06,407388.01,12841937.26,demo,
2025-05-06,hotel-demo-2,Hotel Demo Costa,64,33,0,63,13,12,51.56,169768.50,5602360.52,1135669.95,159840.33,6897870.80,demo,
2025-05-07,hotel-demo-1,Hotel Demo Centro,120,86,0,159,32,35,71.67,130923.54,11259424.24,2161543.45,227338.60,13648306.29,demo,
2025-05-07,hotel-demo-2,Hotel Demo Costa,64,23,0,41,7,10,35.94,170811.76,3928670.48,767009.65,85988.65,4781668.77,demo,
2025-05-08,hotel-demo-1,Hotel Demo Centro,119,88,1,164,36,35,73.95,127168.51,11190829.03,2491090.28,481295.74,14163215.05,demo,
2025-05-08,hotel-demo-2,Hotel Demo Costa,64,33,0,60,13,12,51.56,164956.94,5443579.11,1355554.73,262729.62,7061863.46,demo,
2025-05-09,hotel-demo-1,Hotel Demo Centro,120,96,0,171,35,39,80.00,131144.99,12589918.77,2442997.18,424469.14,15457385.10,demo,
2025-05-09,hotel-demo-2,Hotel Demo Costa,62,34,2,60,11,12,54.84,173946.41,5914177.78,1165849.33,191372.20,7271399.31,demo,
2025-05-10,hotel-demo-1,Hotel Demo Centro,118,82,2,170,28,26,69.49,133961.12,10984812.09,2451953.79,325217.57,13761983.45,demo,
2025-05-10,hotel-demo-2,Hotel Demo Costa,64,38,0,76,15,16,59.38,163227.52,6202645.94,1242462.55,274919.28,7720027.78,demo,
2025-05-11,hotel-demo-1,Hotel Demo Centro,118,80,2,140,30,35,67.80,129046.72,10323737.82,2293521.65,360618.77,12977878.24,demo,
2025-05-11,hotel-demo-2,Hotel Demo Costa,64,27,0,54,8,9,42.19,161232.89,4353288.15,910466.63,182298.70,5446053.47,demo,
2025-05-12,hotel-demo-1,Hotel Demo Centro,120,87,0,171,31,29,72.50,132053.30,11488637.31,2731579.29,532561.05,14752777.65,demo,
2025-05-12,hotel-demo-2,Hotel Demo Costa,64,26,0,50,11,9,40.62,163051.59,4239341.36,894620.11,95216.86,5229178.33,demo,
2025-05-13,hotel-demo-1,Hotel Demo Centro,120,85,0,156,26,29,70.83,133263.24,11327375.20,2700234.97,425981.64,14453591.80,demo,
2025-05-13,hotel-demo-2,Hotel Demo Costa,63,23,1,45,7,8,36.51,160595.64,3693699.61,867804.74,129264.55,4690768.90,demo,
2025-05-14,hotel-demo-1,Hotel Demo Centro,120,83,0,145,30,27,69.17,131110.85,10882200.89,2608264.26,246776.73,13737241.88,demo,
2025-05-14,hotel-demo-2,Hotel Demo Costa,64,27,0,46,10,10,42.19,162646.37,4391452.01,1009322.20,183959.80,5584734.01,demo,
2025-05-15,hotel-demo-1,Hotel Demo Centro,120,84,0,156,32,37,70.00,124510.30,10458865.23,1901596.94,384380.01,12744842.18,demo,
2025-05-15,hotel-demo-2,Hotel Demo Costa,64,26,0,52,11,8,40.62,171201.26,4451232.88,931812.97,218245.24,5601291.09,demo,
2025-05-16,hotel-demo-1,Hotel Demo Centro,120,92,0,163,41,35,76.67,126403.65,11629135.86,2515367.51,282080.63,14426584.00,demo,
2025-05-16,hotel-demo-2,Hotel Demo Costa,64,32,0,60,11,10,50.00,159988.94,5119646.17,1327053.24,245259.50,6691958.91,demo,
2025-05-17,hotel-demo-1,Hotel Demo Centro,120,94,0,195,30,33,78.33,125209.78,11769719.39,2928316.45,422902.68,15120938.52,demo,
2025-05-17,hotel-demo-2,Hotel Demo Costa,64,31,0,58,12,14,48.44,161769.83,5014864.64,1149863.21,236899.27,6401627.12,demo,
2025-05-18,hotel-demo-1,Hotel Demo Centro,120,73,0,128,31,27,60.83,135915.07,9921800.14,1985376.99,448935.28,12356112.41,demo,
2025-05-18,hotel-demo-2,Hotel Demo Costa,63,28,1,56,9,9,44.44,169105.33,4734949.24,890313.33,151324.95,5776587.52,demo,
2025-05-19,hotel-demo-1,Hotel Demo Centro,120,80,0,150,27,30,66.67,129733.27,10378661.57,2030469.52,220790.65,12629921.74,demo,
2025-05-19,hotel-demo-2,Hotel Demo Costa,63,19,1,37,6,7,30.16,162850.66,3094162.53,731228.52,64184.39,3889575.44,demo,
2025-05-20,hotel-demo-1,Hotel Demo Centro,120,86,0,178,38,37,71.67,131697.00,11325942.41,2180546.97,501693.73,14008183.12,demo,
2025-05-20,hotel-demo-2,Hotel Demo Costa,64,33,0,62,11,12,51.56,160561.40,5298526.34,1369064.10,170027.22,6837617.66,demo,
2025-05-21,hotel-demo-1,Hotel Demo Centro,118,90,2,183,35,36,76.27,126954.21,11425879.29,2758913.56,417742.02,14602534.87,demo,
2025-05-21,hotel-demo-2,Hotel Demo Costa,64,29,0,53,12,12,45.31,170428.36,4942422.55,1088058.92,218627.85,6249109.32,demo,
2025-05-22,hotel-demo-1,Hotel Demo Centro,119,78,1,161,35,25,65.55,131835.26,10283150.06,2467879.31,237146.54,12988175.91,demo,
2025-05-22,hotel-demo-2,Hotel Demo Costa,64,23,0,45,9,10,35.94,172683.62,3971723.35,1022175.71,159234.11,5153133.17,demo,
2025-05-23,hotel-demo-1,Hotel Demo Centro,119,92,1,187,29,33,77.31,124721.82,11474407.48,2488332.47,540700.40,14503440.36,demo,
2025-05-23,hotel-demo-2,Hotel Demo Costa,62,30,2,59,12,12,48.39,176298.04,5288941.14,1290157.15,143099.29,6722197.58,demo,
2025-05-24,hotel-demo-1,Hotel Demo Centro,118,91,2,184,39,41,77.12,136750.42,12444288.22,3163640.09,438617.92,16046546.22,demo,
2025-05-24,hotel-demo-2,Hotel Demo Costa,62,27,2,56,10,12,43.55,172940.38,4669390.31,927579.17,231067.96,5828037.44,demo,
2025-05-25,hotel-demo-1,Hotel Demo Centro,118,78,2,153,24,25,66.10,125347.77,9777126.10,2225806.08,222381.82,12225314.00,demo,
2025-05-25,hotel-demo-2,Hotel Demo Costa,63,28,1,53,11,10,44.44,170379.27,4770619.69,1239997.84,228543.45,6239160.98,demo,
2025-05-26,hotel-demo-1,Hotel Demo Centro,120,76,0,150,29,27,63.33,126640.40,9624670.65,1951203.68,450558.59,12026432.92,demo,
2025-05-26,hotel-demo-2,Hotel Demo Costa,64,28,0,51,11,10,43.75,175681.10,4919070.76,1249926.87,201978.67,6370976.30,demo,
2025-05-27,hotel-demo-1,Hotel Demo Centro,120,81,0,146,32,28,67.50,126505.63,10246955.65,2609627.12,383235.34,13239818.10,demo,
2025-05-27,hotel-demo-2,Hotel Demo Costa,64,28,0,50,10,13,43.75,171224.46,4794284.88,1200617.14,115656.28,6110558.30,demo,
2025-05-28,hotel-demo-1,Hotel Demo Centro,120,87,0,176,39,37,72.50,129190.27,11239553.64,2702430.24,426998.53,14368982.41,demo,
2025-05-28,hotel-demo-2,Hotel Demo Costa,64,25,0,50,10,11,39.06,166385.51,4159637.76,918795.29,133184.32,5211617.36,demo,
2025-05-29,hotel-demo-1,Hotel Demo Centro,120,90,0,155,37,34,75.00,124961.40,11246526.06,2534714.45,360585.47,14141825.99,demo,
2025-05-29,hotel-demo-2,Hotel Demo Costa,62,24,2,45,10,8,38.71,170231.26,4085550.33,1032027.37,82060.51,5199638.22,demo,
2025-05-30,hotel-demo-1,Hotel Demo Centro,120,89,0,180,30,40,74.17,131844.50,11734160.15,2690847.72,424214.68,14849222.55,demo,
2025-05-30,hotel-demo-2,Hotel Demo Costa,64,34,0,58,11,11,53.12,171155.47,5819285.83,1503189.59,256673.44,7579148.87,demo,
2025-05-31,hotel-demo-1,Hotel Demo Centro,119,95,1,193,36,39,79.83,125801.10,11951104.34,2803983.45,261203.50,15016291.29,demo,
2025-05-31,hotel-demo-2,Hotel Demo Costa,64,32,0,55,13,12,50.00,171466.68,5486933.90,1154004.44,111002.59,6751940.93,demo,
2025-06-01,hotel-demo-1,Hotel Demo Centro,118,71,2,130,26,23,60.17,132030.15,9374140.48,2010820.63,302914.19,11687875.29,demo,
2025-06-01,hotel-demo-2,Hotel Demo Costa,63,31,1,55,13,13,49.21,173192.15,5368956.67,1098927.24,158749.14,6626633.05,demo,
2025-06-02,hotel-demo-1,Hotel Demo Centro,120,82,0,159,27,25,68.33,124818.67,10235130.55,2166973.97,307259.26,12709363.78,demo,
2025-06-02,hotel-demo-2,Hotel Demo Costa,63,29,1,53,9,10,46.03,176380.10,5115022.91,1116451.92,203062.95,6434537.78,demo,
2025-06-03,hotel-demo-1,Hotel Demo Centro,118,80,2,165,30,25,67.80,132558.45,10604675.70,2751593.94,214040.31,13570309.94,demo,
2025-06-03,hotel-demo-2,Hotel Demo Costa,64,24,0,48,9,11,37.50,167730.41,4025529.75,977589.75,82155.42,5085274.92,demo,
2025-06-04,hotel-demo-1,Hotel Demo Centro,119,75,1,149,32,28,63.03,128763.51,9657263.60,2070581.99,394914.76,12122760.35,demo,
2025-06-04,hotel-demo-2,Hotel Demo Costa,62,25,2,45,10,11,40.32,172080.00,4302000.11,854398.12,127894.02,5284292.24,demo,
2025-06-05,hotel-demo-1,Hotel Demo Centro,120,88,0,175,32,37,73.33,125833.91,11073384.43,2829882.53,272681.15,14175948.11,demo,
2025-06-05,hotel-demo-2,Hotel Demo Costa,63,21,1,41,9,8,33.33,173375.06,3640876.29,726106.14,104872.15,4471854.57,demo,
2025-06-06,hotel-demo-1,Hotel Demo Centro,120,88,0,151,31,35,73.33,132412.71,11652318.57,2458196.31,319368.37,14429883.26,demo,
2025-06-06,hotel-demo-2,Hotel Demo Costa,64,28,0,48,12,11,43.75,166176.56,4652943.67,922964.75,135714.78,5711623.21,demo,
2025-06-07,hotel-demo-1,Hotel Demo Centro,120,73,0,132,27,31,60.83,127883.10,9335466.59,2365076.80,454313.70,12154857.09,demo,
2025-06-07,hotel-demo-2,Hotel Demo Costa,64,34,0,68,12,13,53.12,171550.81,5832727.58,1353617.86,275948.96,7462294.40,demo,
2025-06-08,hotel-demo-1,Hotel Demo Centro,118,58,2,115,18,26,49.15,131389.81,7620609.16,1466207.37,355133.68,9441950.20,demo,
2025-06-08,hotel-demo-2,Hotel Demo Costa,64,20,0,38,9,8,31.25,174523.25,3490464.96,868943.68,173109.16,4532517.79,demo,
2025-06-09,hotel-demo-1,Hotel Demo Centro,120,81,0,150,34,36,67.50,137664.32,11150809.83,2595490.13,390268.03,14136568.00,demo,
2025-06-09,hotel-demo-2,Hotel Demo Costa,64,24,0,42,7,7,37.50,161680.53,3880332.74,734771.42,99155.80,4714259.96,demo,
2025-06-10,hotel-demo-1,Hotel Demo Centro,119,87,1,154,31,27,73.11,126414.63,10998072.59,2461580.71,489798.02,13949451.32,demo,
2025-06-10,hotel-demo-2,Hotel Demo Costa,64,24,0,48,9,8,37.50,174361.86,4184684.55,845762.77,181996.75,5212444.07,demo,
2025-06-11,hotel-demo-1,Hotel Demo Centro,119,86,1,156,30,35,72.27,136946.86,11777430.00,2123242.91,524344.05,14425016.95,demo,
2025-06-11,hotel-demo-2,Hotel Demo Costa,64,26,0,54,9,8,40.62,162709.91,4230457.59,765896.23,166761.02,5163114.84,demo,
2025-06-12,hotel-demo-1,Hotel Demo Centro,118,69,2,134,25,27,58.47,128528.84,8868489.89,2035221.77,188532.83,11092244.49,demo,
2025-06-12,hotel-demo-2,Hotel Demo Costa,63,21,1,40,8,8,33.33,171564.86,3602862.02,874749.43,129121.66,4606733.11,demo,
2025-06-13,hotel-demo-1,Hotel Demo Centro,120,92,0,170,37,31,76.67,131050.53,12056648.83,2244981.16,405514.78,14707144.77,demo,
2025-06-13,hotel-demo-2,Hotel Demo Costa,62,25,2,52,10,8,40.32,175492.20,4387305.09,855268.96,89679.92,5332253.97,demo,
2025-06-14,hotel-demo-1,Hotel Demo Centro,119,95,1,180,34,31,79.83,128998.21,12254829.54,2294312.26,520077.77,15069219.56,demo,
2025-06-14,hotel-demo-2,Hotel Demo Costa,64,28,0,58,10,11,43.75,168895.79,4729082.08,918208.47,114573.35,5761863.90,demo,
2025-06-15,hotel-demo-1,Hotel Demo Centro,120,77,0,144,29,23,64.17,130170.54,10023131.90,2472457.24,214105.55,12709694.69,demo,
2025-06-15,hotel-demo-2,Hotel Demo Costa,63,21,1,38,6,7,33.33,165336.67,3472070.00,820554.79,105082.66,4397707.46,demo,
2025-06-16,hotel-demo-1,Hotel Demo Centro,120,84,0,170,28,34,70.00,126516.03,10627346.25,2355165.01,513934.17,13496445.44,demo,
2025-06-16,hotel-demo-2,Hotel Demo Costa,64,24,0,50,10,10,37.50,161821.27,3883710.44,719546.24,169287.19,4772543.88,demo,
2025-06-17,hotel-demo-1,Hotel Demo Centro,119,76,1,136,32,32,63.87,126497.66,9613821.82,2407387.08,406818.92,12428027.82,demo,
2025-06-17,hotel-demo-2,Hotel Demo Costa,63,23,1,40,9,10,36.51,166196.04,3822508.95,902314.27,189746.39,4914569.61,demo,
2025-06-18,hotel-demo-1,Hotel Demo Centro,119,69,1,130,22,29,57.98,130070.62,8974872.88,2042808.82,254624.83,11272306.53,demo,
2025-06-18,hotel-demo-2,Hotel Demo Costa,64,23,0,41,7,8,35.94,177311.60,4078166.85,970718.83,90215.97,5139101.65,demo,
2025-06-19,hotel-demo-1,Hotel Demo Centro,118,78,2,161,28,24,66.10,135705.46,10585026.08,2602948.00,318840.60,13506814.68,demo,
2025-06-19,hotel-demo-2,Hotel Demo Costa,64,23,0,44,10,8,35.94,177252.67,4076811.52,1037450.34,143101.77,5257363.63,demo,
2025-06-20,hotel-demo-1,Hotel Demo Centro,119,86,1,162,30,27,72.27,137957.50,11864345.37,2804435.04,377336.09,15046116.50,demo,
2025-06-20,hotel-demo-2,Hotel Demo Costa,64,32,0,64,13,12,50.00,163995.54,5247857.12,1151751.19,215136.51,6614744.83,demo,
2025-06-21,hotel-demo-1,Hotel Demo Centro,120,95,0,188,31,38,79.17,135102.87,12834772.87,2767367.20,406502.32,16008642.39,demo,
2025-06-21,hotel-demo-2,Hotel Demo Costa,64,30,0,62,13,13,46.88,177533.13,5325993.85,1242814.87,135638.29,6704447.01,demo,
2025-06-22,hotel-demo-1,Hotel Demo Centro,120,68,0,134,26,25,56.67,137877.61,9375677.74,1947909.20,411952.55,11735539.49,demo,
2025-06-22,hotel-demo-2,Hotel Demo Costa,64,30,0,59,12,11,46.88,170318.46,5109553.89,1144844.41,244862.65,6499260.95,demo,
2025-06-23,hotel-demo-1,Hotel Demo Centro,120,90,0,163,29,27,75.00,128649.40,11578446.12,2915232.66,272736.37,14766415.16,demo,
2025-06-23,hotel-demo-2,Hotel Demo Costa,64,25,0,49,11,11,39.06,178847.77,4471194.26,1159107.27,134602.27,5764903.80,demo,
2025-06-24,hotel-demo-1,Hotel Demo Centro,118,93,2,179,41,41,78.81,138520.77,12882431.42,2332285.08,265077.25,15479793.75,demo,
2025-06-24,hotel-demo-2,Hotel Demo Costa,62,28,2,58,11,11,45.16,167188.65,4681282.16,1097374.21,194271.77,5972928.14,demo,
2025-06-25,hotel-demo-1,Hotel Demo Centro,120,82,0,140,31,37,68.33,126235.78,10351333.90,1996300.38,315075.61,12662709.89,demo,
2025-06-25,hotel-demo-2,Hotel Demo Costa,62,24,2,44,10,7,38.71,174762.48,4194299.56,805121.51,183199.89,5182620.96,demo,
2025-06-26,hotel-demo-1,Hotel Demo Centro,119,80,1,165,25,29,67.23,132997.66,10639812.54,2121983.55,261143.60,13022939.69,demo,
2025-06-26,hotel-demo-2,Hotel Demo Costa,62,21,2,43,9,7,33.87,172381.06,3620002.31,935994.04,121394.71,4677391.06,demo,
2025-06-27,hotel-demo-1,Hotel Demo Centro,120,97,0,175,43,42,80.83,132386.60,12841500.38,2674856.91,328693.08,15845050.37,demo,
2025-06-27,hotel-demo-2,Hotel Demo Costa,64,25,0,43,10,10,39.06,166058.14,4151453.48,890552.89,202271.50,5244277.87,demo,
2025-06-28,hotel-demo-1,Hotel Demo Centro,120,84,0,161,26,33,70.00,133083.97,11179053.52,2201321.98,348147.60,13728523.10,demo,
2025-06-28,hotel-demo-2,Hotel Demo Costa,64,28,0,53,12,11,43.75,175947.66,4926534.47,1191482.99,234084.46,6352101.92,demo,
2025-06-29,hotel-demo-1,Hotel Demo Centro,120,69,0,121,28,26,57.50,138009.65,9522665.90,2214862.79,474827.43,12212356.12,demo,
2025-06-29,hotel-demo-2,Hotel Demo Costa,64,24,0,50,10,10,37.50,164195.28,3940686.64,737280.57,111767.09,4789734.30,demo,
2025-06-30,hotel-demo-1,Hotel Demo Centro,120,77,0,139,31,25,64.17,128263.79,9876312.10,2278697.39,487497.39,12642506.88,demo,
2025-06-30,hotel-demo-2,Hotel Demo Costa,64,22,0,38,8,7,34.38,164003.37,3608074.14,873686.81,86302.55,4568063.49,demo,
2025-07-01,hotel-demo-1,Hotel Demo Centro,118,85,2,147,26,28,72.03,130624.82,11103109.70,2475788.34,266036.89,13844934.93,demo,
2025-07-01,hotel-demo-2,Hotel Demo Costa,64,36,0,75,11,12,56.25,178949.17,6442170.12,1652177.84,171008.00,8265355.97,demo,
2025-07-02,hotel-demo-1,Hotel Demo Centro,120,97,0,179,41,41,80.83,136233.03,13214603.64,2766495.76,485179.48,16466278.88,demo,
2025-07-02,hotel-demo-2,Hotel Demo Costa,62,33,2,64,14,14,53.23,183017.41,6039574.61,1262054.05,131743.27,7433371.94,demo,
2025-07-03,hotel-demo-1,Hotel Demo Centro,120,86,0,151,28,28,71.67,138318.30,11895374.22,2499864.10,399785.21,14795023.53,demo,
2025-07-03,hotel-demo-2,Hotel Demo Costa,64,34,0,67,11,13,53.12,185571.60,6309434.48,1415738.80,186865.53,7912038.81,demo,
2025-07-04,hotel-demo-1,Hotel Demo Centro,120,98,0,192,38,35,81.67,139465.00,13667569.74,3452362.37,564969.13,17684901.25,demo,
2025-07-04,hotel-demo-2,Hotel Demo Costa,64,37,0,66,12,16,57.81,184775.86,6836706.76,1595255.52,211528.49,8643490.77,demo,
2025-07-05,hotel-demo-1,Hotel Demo Centro,120,119,0,246,46,40,99.17,134720.57,16031747.97,3484538.23,670654.93,20186941.13,demo,
2025-07-05,hotel-demo-2,Hotel Demo Costa,64,41,0,76,15,18,64.06,185934.78,7623326.17,1592050.93,207338.27,9422715.37,demo,
2025-07-06,hotel-demo-1,Hotel Demo Centro,120,90,0,165,38,35,75.00,130063.61,11705724.86,2760435.94,236895.55,14703056.35,demo,
2025-07-06,hotel-demo-2,Hotel Demo Costa,63,33,1,67,11,12,52.38,176267.58,5816830.09,1439893.23,148048.31,7404771.62,demo,
2025-07-07,hotel-demo-1,Hotel Demo Centro,120,87,0,179,38,37,72.50,138743.32,12070668.94,2736199.72,331151.21,15138019.87,demo,
2025-07-07,hotel-demo-2,Hotel Demo Costa,64,46,0,79,18,19,71.88,171168.85,7873767.16,1988888.62,370933.23,10233589.02,demo,
2025-07-08,hotel-demo-1,Hotel Demo Centro,120,98,0,178,43,36,81.67,132077.54,12943599.19,2705469.14,635321.43,16284389.76,demo,
2025-07-08,hotel-demo-2,Hotel Demo Costa,64,33,0,65,12,12,51.56,184936.46,6102903.09,1554413.73,245954.10,7903270.91,demo,
2025-07-09,hotel-demo-1,Hotel Demo Centro,120,92,0,184,37,39,76.67,142495.58,13109593.59,3036921.78,280535.34,16427050.71,demo,
2025-07-09,hotel-demo-2,Hotel Demo Costa,64,35,0,70,11,11,54.69,185973.71,6509079.86,1423585.20,263439.08,8196104.14,demo,
2025-07-10,hotel-demo-1,Hotel Demo Centro,119,91,1,191,40,30,76.47,137361.10,12499860.34,2877514.37,282563.57,15659938.28,demo,
2025-07-10,hotel-demo-2,Hotel Demo Costa,64,33,0,59,11,12,51.56,179935.80,5937881.54,1368642.56,205089.62,7511613.72,demo,
2025-07-11,hotel-demo-1,Hotel Demo Centro,118,102,2,173,36,38,86.44,132808.23,13546439.58,3004288.69,517984.85,17068713.12,demo,
2025-07-11,hotel-demo-2,Hotel Demo Costa,64,37,0,77,11,12,57.81,178162.16,6592000.06,1234886.25,141521.33,7968407.64,demo,
2025-07-12,hotel-demo-1,Hotel Demo Centro,120,99,0,190,43,38,82.50,135148.93,13379744.10,3313169.06,598192.28,17291105.45,demo,
2025-07-12,hotel-demo-2,Hotel Demo Costa,64,39,0,69,14,13,60.94,179437.77,6998072.89,1404244.87,224471.00,8626788.76,demo,
2025-07-13,hotel-demo-1,Hotel Demo Centro,118,86,2,180,37,33,72.88,134386.84,11557268.66,3002243.96,351146.61,14910659.23,demo,
2025-07-13,hotel-demo-2,Hotel Demo Costa,62,32,2,55,11,14,51.61,187768.64,6008596.58,1243795.76,187154.08,7439546.42,demo,
2025-07-14,hotel-demo-1,Hotel Demo Centro,120,93,0,179,32,30,77.50,130553.59,12141484.04,2835281.67,326283.63,15303049.35,demo,
2025-07-14,hotel-demo-2,Hotel Demo Costa,64,32,0,60,11,10,50.00,182005.20,5824166.53,1155159.88,261185.67,7240512.08,demo,
2025-07-15,hotel-demo-1,Hotel Demo Centro,120,87,0,160,32,26,72.50,131544.58,11444378.89,2578396.99,544172.89,14566948.76,demo,
2025-07-15,hotel-demo-2,Hotel Demo Costa,64,37,0,63,12,17,57.81,171308.90,6338429.40,1548315.09,281021.27,8167765.75,demo,
2025-07-16,hotel-demo-1,Hotel Demo Centro,119,92,1,177,34,28,77.31,143101.03,13165294.74,3023072.06,446076.03,16634442.83,demo,
2025-07-16,hotel-demo-2,Hotel Demo Costa,64,37,0,63,16,15,57.81,172709.03,6390234.27,1483574.33,257197.36,8131005.96,demo,
2025-07-17,hotel-demo-1,Hotel Demo Centro,120,86,0,159,30,26,71.67,133524.25,11483085.08,2620548.33,446680.05,14550313.46,demo,
2025-07-17,hotel-demo-2,Hotel Demo Costa,64,29,0,54,13,11,45.31,185570.35,5381540.03,1302158.64,186140.47,6869839.13,demo,
2025-07-18,hotel-demo-1,Hotel Demo Centro,119,98,1,184,34,43,82.35,137654.06,13490097.53,2749545.07,451038.47,16690681.07,demo,
2025-07-18,hotel-demo-2,Hotel Demo Costa,64,43,0,74,18,19,67.19,176911.97,7607214.52,1794713.28,259465.30,9661393.10,demo,
2025-07-19,hotel-demo-1,Hotel Demo Centro,120,101,0,172,36,32,84.17,131588.71,13290460.19,2786703.00,451590.56,16528753.76,demo,
2025-07-19,hotel-demo-2,Hotel Demo Costa,62,36,2,66,13,16,58.06,181841.49,6546293.77,1471392.70,242851.15,8260537.63,demo,
2025-07-20,hotel-demo-1,Hotel Demo Centro,120,83,0,160,32,28,69.17,141910.34,11778558.62,2407869.56,278437.68,14464865.86,demo,
2025-07-20,hotel-demo-2,Hotel Demo Costa,63,34,1,67,13,11,53.97,175545.20,5968536.87,1325408.89,240416.54,7534362.29,demo,
