fecha,hotel_id,pais,iso2,huespedes
2025-08-01,hotel-demo-2,Francia,FR,1
2025-08-01,hotel-demo-2,México,MX,8
2025-08-02,hotel-demo-1,Argentina,AR,125
2025-08-02,hotel-demo-1,Brasil,BR,34
2025-08-02,hotel-demo-1,Chile,CL,12
2025-08-02,hotel-demo-1,Uruguay,UY,10
2025-08-02,hotel-demo-1,Estados Unidos,US,13
2025-08-02,hotel-demo-1,España,ES,3
2025-08-02,hotel-demo-2,Argentina,AR,53
2025-08-02,hotel-demo-2,Brasil,BR,11
2025-08-02,hotel-demo-2,Chile,CL,3
2025-08-02,hotel-demo-2,Uruguay,UY,3
2025-08-02,hotel-demo-2,Estados Unidos,US,1
2025-08-03,hotel-demo-1,Argentina,AR,99
2025-08-03,hotel-demo-1,Brasil,BR,23
2025-08-03,hotel-demo-1,Chile,CL,6
2025-08-03,hotel-demo-1,Uruguay,UY,7
2025-08-03,hotel-demo-1,Estados Unidos,US,4
2025-08-03,hotel-demo-2,Argentina,AR,22
2025-08-03,hotel-demo-2,Brasil,BR,5
2025-08-03,hotel-demo-2,Chile,CL,2
2025-08-03,hotel-demo-2,Uruguay,UY,3
2025-08-03,hotel-demo-2,Estados Unidos,US,2
2025-08-03,hotel-demo-2,España,ES,1
2025-08-03,hotel-demo-2,Alemania,DE,1
2025-08-03,hotel-demo-2,Francia,FR,1
2025-08-03,hotel-demo-2,México,MX,7
2025-08-04,hotel-demo-1,Argentina,AR,135
2025-08-04,hotel-demo-1,Brasil,BR,21
2025-08-04,hotel-demo-1,Chile,CL,11
2025-08-04,hotel-demo-1,Uruguay,UY,2
2025-08-04,hotel-demo-2,Argentina,AR,21
2025-08-04,hotel-demo-2,Brasil,BR,6
2025-08-04,hotel-demo-2,Chile,CL,2
2025-08-04,hotel-demo-2,Uruguay,UY,2
2025-08-04,hotel-demo-2,Estados Unidos,US,2
2025-08-04,hotel-demo-2,España,ES,1
2025-08-04,hotel-demo-2,Alemania,DE,1
2025-08-04,hotel-demo-2,Francia,FR,1
2025-08-04,hotel-demo-2,México,MX,10
2025-08-05,hotel-demo-1,Argentina,AR,108
2025-08-05,hotel-demo-1,Brasil,BR,27
2025-08-05,hotel-demo-1,Chile,CL,11
2025-08-05,hotel-demo-1,Uruguay,UY,8
2025-08-05,hotel-demo-1,Estados Unidos,US,2
2025-08-05,hotel-demo-2,Argentina,AR,29
2025-08-05,hotel-demo-2,Brasil,BR,8
2025-08-05,hotel-demo-2,Chile,CL,4
2025-08-05,hotel-demo-2,Uruguay,UY,4
2025-08-05,hotel-demo-2,Estados Unidos,US,3
2025-08-05,hotel-demo-2,España,ES,2
2025-08-05,hotel-demo-2,Alemania,DE,1
2025-08-05,hotel-demo-2,Francia,FR,1
2025-08-05,hotel-demo-2,México,MX,6
2025-08-06,hotel-demo-1,Argentina,AR,108
2025-08-06,hotel-demo-1,Brasil,BR,25
2025-08-06,hotel-demo-1,Chile,CL,8
2025-08-06,hotel-demo-1,Uruguay,UY,6
2025-08-06,hotel-demo-2,Argentina,AR,46
2025-08-06,hotel-demo-2,Brasil,BR,7
2025-08-06,hotel-demo-2,Chile,CL,4
2025-08-06,hotel-demo-2,Uruguay,UY,3
2025-08-06,hotel-demo-2,Estados Unidos,US,4
2025-08-06,hotel-demo-2,España,ES,2
2025-08-06,hotel-demo-2,Alemania,DE,1
2025-08-06,hotel-demo-2,Francia,FR,1
2025-08-06,hotel-demo-2,México,MX,1
2025-08-07,hotel-demo-1,Argentina,AR,99
2025-08-07,hotel-demo-1,Brasil,BR,17
2025-08-07,hotel-demo-1,Chile,CL,7
2025-08-07,hotel-demo-1,Uruguay,UY,9
2025-08-07,hotel-demo-1,Estados Unidos,US,9
2025-08-07,hotel-demo-1,España,ES,6
2025-08-07,hotel-demo-1,Alemania,DE,3
2025-08-07,hotel-demo-1,Francia,FR,3
2025-08-07,hotel-demo-1,México,MX,7
2025-08-07,hotel-demo-2,Argentina,AR,31
2025-08-07,hotel-demo-2,Brasil,BR,8
2025-08-07,hotel-demo-2,Chile,CL,2
2025-08-07,hotel-demo-2,Uruguay,UY,3
2025-08-07,hotel-demo-2,Estados Unidos,US,3
2025-08-08,hotel-demo-1,Argentina,AR,103
2025-08-08,hotel-demo-1,Brasil,BR,19
2025-08-08,hotel-demo-1,Chile,CL,10
2025-08-08,hotel-demo-1,Uruguay,UY,9
2025-08-08,hotel-demo-1,Estados Unidos,US,7
2025-08-08,hotel-demo-2,Argentina,AR,33
2025-08-08,hotel-demo-2,Brasil,BR,7
2025-08-08,hotel-demo-2,Chile,CL,3
2025-08-08,hotel-demo-2,Uruguay,UY,3
2025-08-08,hotel-demo-2,Estados Unidos,US,3
2025-08-08,hotel-demo-2,España,ES,2
2025-08-08,hotel-demo-2,Alemania,DE,1
2025-08-08,hotel-demo-2,Francia,FR,1
2025-08-08,hotel-demo-2,México,MX,6
2025-08-09,hotel-demo-1,Argentina,AR,71
2025-08-09,hotel-demo-1,Brasil,BR,21
2025-08-09,hotel-demo-1,Chile,CL,10
2025-08-09,hotel-demo-1,Uruguay,UY,8
2025-08-09,hotel-demo-1,Estados Unidos,US,8
2025-08-09,hotel-demo-1,España,ES,5
2025-08-09,hotel-demo-1,Alemania,DE,3
2025-08-09,hotel-demo-1,Francia,FR,2
2025-08-09,hotel-demo-1,México,MX,27
2025-08-09,hotel-demo-2,Argentina,AR,35
2025-08-09,hotel-demo-2,Brasil,BR,9
2025-08-09,hotel-demo-2,Chile,CL,4
2025-08-09,hotel-demo-2,Uruguay,UY,3
2025-08-09,hotel-demo-2,Estados Unidos,US,2
2025-08-09,hotel-demo-2,España,ES,2
2025-08-09,hotel-demo-2,Alemania,DE,1
2025-08-10,hotel-demo-1,Argentina,AR,75
2025-08-10,hotel-demo-1,Brasil,BR,21
2025-08-10,hotel-demo-1,Chile,CL,7
2025-08-10,hotel-demo-1,Uruguay,UY,9
2025-08-10,hotel-demo-1,Estados Unidos,US,9
2025-08-10,hotel-demo-1,España,ES,5
2025-08-10,hotel-demo-1,Alemania,DE,3
2025-08-10,hotel-demo-1,Francia,FR,2
2025-08-10,hotel-demo-1,México,MX,37
2025-08-10,hotel-demo-2,Argentina,AR,27
2025-08-10,hotel-demo-2,Brasil,BR,7
2025-08-10,hotel-demo-2,Chile,CL,3
2025-08-10,hotel-demo-2,Uruguay,UY,2
2025-08-10,hotel-demo-2,Estados Unidos,US,2
2025-08-10,hotel-demo-2,España,ES,1
2025-08-10,hotel-demo-2,Alemania,DE,1
2025-08-10,hotel-demo-2,Francia,FR,1
2025-08-10,hotel-demo-2,México,MX,2
2025-08-11,hotel-demo-1,Argentina,AR,113
2025-08-11,hotel-demo-1,Brasil,BR,24
2025-08-11,hotel-demo-1,Chile,CL,8
2025-08-11,hotel-demo-1,Uruguay,UY,9
2025-08-11,hotel-demo-1,Estados Unidos,US,8
2025-08-11,hotel-demo-1,España,ES,3
2025-08-11,hotel-demo-2,Argentina,AR,27
2025-08-11,hotel-demo-2,Brasil,BR,6
2025-08-11,hotel-demo-2,Chile,CL,3
2025-08-11,hotel-demo-2,Uruguay,UY,3
2025-08-11,hotel-demo-2,Estados Unidos,US,3
2025-08-11,hotel-demo-2,España,ES,2
2025-08-11,hotel-demo-2,Alemania,DE,1
2025-08-11,hotel-demo-2,Francia,FR,1
2025-08-11,hotel-demo-2,México,MX,16
2025-08-12,hotel-demo-1,Argentina,AR,76
2025-08-12,hotel-demo-1,Brasil,BR,20
2025-08-12,hotel-demo-1,Chile,CL,9
2025-08-12,hotel-demo-1,Uruguay,UY,9
2025-08-12,hotel-demo-1,Estados Unidos,US,10
2025-08-12,hotel-demo-1,España,ES,4
2025-08-12,hotel-demo-1,Alemania,DE,3
2025-08-12,hotel-demo-1,Francia,FR,2
2025-08-12,hotel-demo-1,México,MX,18
2025-08-12,hotel-demo-2,Argentina,AR,35
2025-08-12,hotel-demo-2,Brasil,BR,5
2025-08-12,hotel-demo-2,Chile,CL,3
2025-08-12,hotel-demo-2,Uruguay,UY,2
2025-08-12,hotel-demo-2,Estados Unidos,US,2
2025-08-12,hotel-demo-2,España,ES,1
2025-08-13,hotel-demo-1,Argentina,AR,94
2025-08-13,hotel-demo-1,Brasil,BR,26
2025-08-13,hotel-demo-1,Chile,CL,10
2025-08-13,hotel-demo-1,Uruguay,UY,7
2025-08-13,hotel-demo-1,Estados Unidos,US,6
2025-08-13,hotel-demo-1,España,ES,3
2025-08-13,hotel-demo-2,Argentina,AR,53
2025-08-13,hotel-demo-2,Brasil,BR,8
2025-08-13,hotel-demo-2,Chile,CL,5
2025-08-13,hotel-demo-2,Uruguay,UY,3
2025-08-13,hotel-demo-2,Estados Unidos,US,3
2025-08-13,hotel-demo-2,España,ES,2
2025-08-14,hotel-demo-1,Argentina,AR,99
2025-08-14,hotel-demo-1,Brasil,BR,22
2025-08-14,hotel-demo-1,Chile,CL,8
2025-08-14,hotel-demo-1,Uruguay,UY,6
2025-08-14,hotel-demo-1,Estados Unidos,US,9
2025-08-14,hotel-demo-1,España,ES,4
2025-08-14,hotel-demo-1,Alemania,DE,3
2025-08-14,hotel-demo-2,Argentina,AR,47
2025-08-14,hotel-demo-2,Brasil,BR,6
2025-08-14,hotel-demo-2,Chile,CL,4
2025-08-14,hotel-demo-2,Uruguay,UY,3
2025-08-14,hotel-demo-2,Estados Unidos,US,1
2025-08-15,hotel-demo-1,Argentina,AR,95
2025-08-15,hotel-demo-1,Brasil,BR,23
2025-08-15,hotel-demo-1,Chile,CL,10
2025-08-15,hotel-demo-1,Uruguay,UY,10
2025-08-15,hotel-demo-1,Estados Unidos,US,9
2025-08-15,hotel-demo-1,España,ES,4
2025-08-15,hotel-demo-1,Alemania,DE,4
2025-08-15,hotel-demo-1,Francia,FR,2
2025-08-15,hotel-demo-1,México,MX,24
2025-08-15,hotel-demo-2,Argentina,AR,32
2025-08-15,hotel-demo-2,Brasil,BR,7
2025-08-15,hotel-demo-2,Chile,CL,2
2025-08-15,hotel-demo-2,Uruguay,UY,3
2025-08-15,hotel-demo-2,Estados Unidos,US,2
2025-08-15,hotel-demo-2,España,ES,2
2025-08-15,hotel-demo-2,Alemania,DE,1
2025-08-16,hotel-demo-1,Argentina,AR,106
2025-08-16,hotel-demo-1,Brasil,BR,27
2025-08-16,hotel-demo-1,Chile,CL,11
2025-08-16,hotel-demo-1,Uruguay,UY,6
2025-08-16,hotel-demo-1,Estados Unidos,US,10
2025-08-16,hotel-demo-1,España,ES,5
2025-08-16,hotel-demo-1,Alemania,DE,3
2025-08-16,hotel-demo-2,Argentina,AR,41
2025-08-16,hotel-demo-2,Brasil,BR,7
2025-08-16,hotel-demo-2,Chile,CL,3
2025-08-16,hotel-demo-2,Uruguay,UY,3
2025-08-16,hotel-demo-2,Estados Unidos,US,3
2025-08-16,hotel-demo-2,España,ES,2
2025-08-16,hotel-demo-2,Alemania,DE,1
2025-08-16,hotel-demo-2,Francia,FR,1
2025-08-16,hotel-demo-2,México,MX,5
2025-08-17,hotel-demo-1,Argentina,AR,114
2025-08-17,hotel-demo-1,Brasil,BR,15
2025-08-17,hotel-demo-1,Chile,CL,10
2025-08-17,hotel-demo-1,Uruguay,UY,7
2025-08-17,hotel-demo-1,Estados Unidos,US,1
2025-08-17,hotel-demo-2,Argentina,AR,23
2025-08-17,hotel-demo-2,Brasil,BR,6
2025-08-17,hotel-demo-2,Chile,CL,2
2025-08-17,hotel-demo-2,Uruguay,UY,3
2025-08-17,hotel-demo-2,Estados Unidos,US,3
2025-08-17,hotel-demo-2,España,ES,1
2025-08-17,hotel-demo-2,Alemania,DE,1
2025-08-17,hotel-demo-2,Francia,FR,1
2025-08-17,hotel-demo-2,México,MX,5
2025-08-18,hotel-demo-1,Argentina,AR,75
2025-08-18,hotel-demo-1,Brasil,BR,25
2025-08-18,hotel-demo-1,Chile,CL,10
2025-08-18,hotel-demo-1,Uruguay,UY,6
2025-08-18,hotel-demo-1,Estados Unidos,US,7
2025-08-18,hotel-demo-1,España,ES,4
2025-08-18,hotel-demo-1,Alemania,DE,3
2025-08-18,hotel-demo-1,Francia,FR,2
2025-08-18,hotel-demo-1,México,MX,20
2025-08-18,hotel-demo-2,Argentina,AR,37
2025-08-18,hotel-demo-2,Brasil,BR,8
2025-08-18,hotel-demo-2,Chile,CL,2
2025-08-18,hotel-demo-2,Uruguay,UY,2
2025-08-18,hotel-demo-2,Estados Unidos,US,2
2025-08-18,hotel-demo-2,España,ES,2
2025-08-18,hotel-demo-2,Alemania,DE,1
2025-08-18,hotel-demo-2,Francia,FR,1
2025-08-18,hotel-demo-2,México,MX,1
2025-08-19,hotel-demo-1,Argentina,AR,88
2025-08-19,hotel-demo-1,Brasil,BR,22
2025-08-19,hotel-demo-1,Chile,CL,9
2025-08-19,hotel-demo-1,Uruguay,UY,11
2025-08-19,hotel-demo-1,Estados Unidos,US,10
2025-08-19,hotel-demo-1,España,ES,5
2025-08-19,hotel-demo-1,Alemania,DE,4
2025-08-19,hotel-demo-1,Francia,FR,3
2025-08-19,hotel-demo-1,México,MX,25
2025-08-19,hotel-demo-2,Argentina,AR,41
2025-08-19,hotel-demo-2,Brasil,BR,7
2025-08-19,hotel-demo-2,Chile,CL,4
2025-08-19,hotel-demo-2,Uruguay,UY,2
2025-08-20,hotel-demo-1,Argentina,AR,76
2025-08-20,hotel-demo-1,Brasil,BR,18
2025-08-20,hotel-demo-1,Chile,CL,10
2025-08-20,hotel-demo-1,Uruguay,UY,7
2025-08-20,hotel-demo-1,Estados Unidos,US,9
2025-08-20,hotel-demo-1,España,ES,6
2025-08-20,hotel-demo-1,Alemania,DE,4
2025-08-20,hotel-demo-1,Francia,FR,2
2025-08-20,hotel-demo-1,México,MX,33
2025-08-20,hotel-demo-2,Argentina,AR,28
2025-08-20,hotel-demo-2,Brasil,BR,9
2025-08-20,hotel-demo-2,Chile,CL,3
2025-08-20,hotel-demo-2,Uruguay,UY,3
2025-08-20,hotel-demo-2,Estados Unidos,US,2
2025-08-20,hotel-demo-2,España,ES,2
2025-08-20,hotel-demo-2,Alemania,DE,1
2025-08-20,hotel-demo-2,Francia,FR,1
2025-08-20,hotel-demo-2,México,MX,3
2025-08-21,hotel-demo-1,Argentina,AR,89
2025-08-21,hotel-demo-1,Brasil,BR,31
2025-08-21,hotel-demo-1,Chile,CL,10
2025-08-21,hotel-demo-1,Uruguay,UY,9
2025-08-21,hotel-demo-1,Estados Unidos,US,7
2025-08-21,hotel-demo-1,España,ES,6
2025-08-21,hotel-demo-1,Alemania,DE,4
2025-08-21,hotel-demo-1,Francia,FR,3
2025-08-21,hotel-demo-1,México,MX,10
2025-08-21,hotel-demo-2,Argentina,AR,31
2025-08-21,hotel-demo-2,Brasil,BR,7
2025-08-21,hotel-demo-2,Chile,CL,4
2025-08-21,hotel-demo-2,Uruguay,UY,2
2025-08-21,hotel-demo-2,Estados Unidos,US,3
2025-08-21,hotel-demo-2,España,ES,2
2025-08-21,hotel-demo-2,Alemania,DE,1
2025-08-21,hotel-demo-2,Francia,FR,1
2025-08-21,hotel-demo-2,México,MX,12
2025-08-22,hotel-demo-1,Argentina,AR,109
2025-08-22,hotel-demo-1,Brasil,BR,29
2025-08-22,hotel-demo-1,Chile,CL,12
2025-08-22,hotel-demo-1,Uruguay,UY,10
2025-08-22,hotel-demo-1,Estados Unidos,US,7
2025-08-22,hotel-demo-1,España,ES,6
2025-08-22,hotel-demo-1,Alemania,DE,3
2025-08-22,hotel-demo-1,Francia,FR,3
2025-08-22,hotel-demo-2,Argentina,AR,43
2025-08-22,hotel-demo-2,Brasil,BR,9
2025-08-22,hotel-demo-2,Chile,CL,3
2025-08-22,hotel-demo-2,Uruguay,UY,4
2025-08-22,hotel-demo-2,Estados Unidos,US,3
2025-08-22,hotel-demo-2,España,ES,2
2025-08-22,hotel-demo-2,Alemania,DE,1
2025-08-22,hotel-demo-2,Francia,FR,1
2025-08-22,hotel-demo-2,México,MX,1
2025-08-23,hotel-demo-1,Argentina,AR,82
2025-08-23,hotel-demo-1,Brasil,BR,24
2025-08-23,hotel-demo-1,Chile,CL,7
2025-08-23,hotel-demo-1,Uruguay,UY,6
2025-08-23,hotel-demo-1,Estados Unidos,US,7
2025-08-23,hotel-demo-1,España,ES,5
2025-08-23,hotel-demo-1,Alemania,DE,4
2025-08-23,hotel-demo-1,Francia,FR,2
2025-08-23,hotel-demo-1,México,MX,14
2025-08-23,hotel-demo-2,Argentina,AR,30
2025-08-23,hotel-demo-2,Brasil,BR,6
2025-08-23,hotel-demo-2,Chile,CL,3
2025-08-23,hotel-demo-2,Uruguay,UY,3
2025-08-23,hotel-demo-2,Estados Unidos,US,2
2025-08-23,hotel-demo-2,España,ES,1
2025-08-23,hotel-demo-2,Alemania,DE,1
2025-08-23,hotel-demo-2,Francia,FR,1
2025-08-23,hotel-demo-2,México,MX,5
2025-08-24,hotel-demo-1,Argentina,AR,93
2025-08-24,hotel-demo-1,Brasil,BR,21
2025-08-24,hotel-demo-1,Chile,CL,10
2025-08-24,hotel-demo-1,Uruguay,UY,8
2025-08-24,hotel-demo-1,Estados Unidos,US,7
2025-08-24,hotel-demo-1,España,ES,6
2025-08-24,hotel-demo-1,Alemania,DE,2
2025-08-24,hotel-demo-1,Francia,FR,2
2025-08-24,hotel-demo-1,México,MX,12
2025-08-24,hotel-demo-2,Argentina,AR,24
2025-08-24,hotel-demo-2,Brasil,BR,5
2025-08-24,hotel-demo-2,Chile,CL,3
2025-08-24,hotel-demo-2,Uruguay,UY,2
2025-08-24,hotel-demo-2,Estados Unidos,US,2
2025-08-24,hotel-demo-2,España,ES,1
2025-08-24,hotel-demo-2,Alemania,DE,1
2025-08-24,hotel-demo-2,México,MX,1
2025-08-25,hotel-demo-1,Argentina,AR,130
2025-08-25,hotel-demo-1,Brasil,BR,26
2025-08-25,hotel-demo-1,Chile,CL,11
2025-08-25,hotel-demo-1,Uruguay,UY,3
2025-08-25,hotel-demo-2,Argentina,AR,36
2025-08-25,hotel-demo-2,Brasil,BR,6
2025-08-25,hotel-demo-2,Chile,CL,4
2025-08-25,hotel-demo-2,Uruguay,UY,2
2025-08-25,hotel-demo-2,Estados Unidos,US,2
2025-08-25,hotel-demo-2,España,ES,2
2025-08-25,hotel-demo-2,Alemania,DE,1
2025-08-25,hotel-demo-2,Francia,FR,1
2025-08-25,hotel-demo-2,México,MX,2
2025-08-26,hotel-demo-1,Argentina,AR,119
2025-08-26,hotel-demo-1,Brasil,BR,22
2025-08-26,hotel-demo-1,Chile,CL,10
2025-08-26,hotel-demo-1,Uruguay,UY,2
2025-08-26,hotel-demo-2,Argentina,AR,26
2025-08-26,hotel-demo-2,Brasil,BR,7
2025-08-26,hotel-demo-2,Chile,CL,3
2025-08-26,hotel-demo-2,Uruguay,UY,2
2025-08-26,hotel-demo-2,Estados Unidos,US,2
2025-08-26,hotel-demo-2,España,ES,2
2025-08-26,hotel-demo-2,Alemania,DE,1
2025-08-26,hotel-demo-2,Francia,FR,1
2025-08-26,hotel-demo-2,México,MX,4
2025-08-27,hotel-demo-1,Argentina,AR,100
2025-08-27,hotel-demo-1,Brasil,BR,20
2025-08-27,hotel-demo-1,Chile,CL,9
2025-08-27,hotel-demo-1,Uruguay,UY,8
2025-08-27,hotel-demo-1,Estados Unidos,US,6
2025-08-27,hotel-demo-1,España,ES,3
2025-08-27,hotel-demo-1,Alemania,DE,3
2025-08-27,hotel-demo-2,Argentina,AR,28
2025-08-27,hotel-demo-2,Brasil,BR,5
2025-08-27,hotel-demo-2,Chile,CL,3
2025-08-27,hotel-demo-2,Uruguay,UY,2
2025-08-27,hotel-demo-2,Estados Unidos,US,2
2025-08-27,hotel-demo-2,España,ES,2
2025-08-27,hotel-demo-2,Alemania,DE,1
2025-08-27,hotel-demo-2,Francia,FR,1
2025-08-28,hotel-demo-1,Argentina,AR,78
2025-08-28,hotel-demo-1,Brasil,BR,29
2025-08-28,hotel-demo-1,Chile,CL,8
2025-08-28,hotel-demo-1,Uruguay,UY,10
2025-08-28,hotel-demo-1,Estados Unidos,US,10
2025-08-28,hotel-demo-1,España,ES,6
2025-08-28,hotel-demo-1,Alemania,DE,3
2025-08-28,hotel-demo-1,Francia,FR,2
2025-08-28,hotel-demo-1,México,MX,17
2025-08-28,hotel-demo-2,Argentina,AR,50
2025-08-28,hotel-demo-2,Brasil,BR,8
2025-08-28,hotel-demo-2,Chile,CL,3
2025-08-28,hotel-demo-2,Uruguay,UY,2
2025-08-28,hotel-demo-2,Estados Unidos,US,3
2025-08-29,hotel-demo-1,Argentina,AR,125
2025-08-29,hotel-demo-1,Brasil,BR,29
2025-08-29,hotel-demo-1,Chile,CL,11
2025-08-29,hotel-demo-1,Uruguay,UY,6
2025-08-29,hotel-demo-1,Estados Unidos,US,2
2025-08-29,hotel-demo-2,Argentina,AR,27
2025-08-29,hotel-demo-2,Brasil,BR,7
2025-08-29,hotel-demo-2,Chile,CL,3
2025-08-29,hotel-demo-2,Uruguay,UY,3
2025-08-29,hotel-demo-2,Estados Unidos,US,3
2025-08-29,hotel-demo-2,España,ES,1
2025-08-29,hotel-demo-2,Alemania,DE,1
2025-08-29,hotel-demo-2,Francia,FR,1
2025-08-29,hotel-demo-2,México,MX,9
2025-08-30,hotel-demo-1,Argentina,AR,90
2025-08-30,hotel-demo-1,Brasil,BR,32
2025-08-30,hotel-demo-1,Chile,CL,8
2025-08-30,hotel-demo-1,Uruguay,UY,8
2025-08-30,hotel-demo-1,Estados Unidos,US,9
2025-08-30,hotel-demo-1,España,ES,5
2025-08-30,hotel-demo-1,Alemania,DE,4
2025-08-30,hotel-demo-1,Francia,FR,2
2025-08-30,hotel-demo-1,México,MX,32
2025-08-30,hotel-demo-2,Argentina,AR,37
2025-08-30,hotel-demo-2,Brasil,BR,5
2025-08-30,hotel-demo-2,Chile,CL,3
2025-08-30,hotel-demo-2,Uruguay,UY,3
2025-08-30,hotel-demo-2,Estados Unidos,US,2
2025-08-30,hotel-demo-2,España,ES,1
2025-08-31,hotel-demo-1,Argentina,AR,72
2025-08-31,hotel-demo-1,Brasil,BR,17
2025-08-31,hotel-demo-1,Chile,CL,10
2025-08-31,hotel-demo-1,Uruguay,UY,9
2025-08-31,hotel-demo-1,Estados Unidos,US,5
2025-08-31,hotel-demo-1,España,ES,4
2025-08-31,hotel-demo-1,Alemania,DE,3
2025-08-31,hotel-demo-1,Francia,FR,2
2025-08-31,hotel-demo-1,México,MX,16
2025-08-31,hotel-demo-2,Argentina,AR,37
2025-08-31,hotel-demo-2,Brasil,BR,7
2025-08-31,hotel-demo-2,Chile,CL,2
2025-08-31,hotel-demo-2,Uruguay,UY,2
2025-08-31,hotel-demo-2,Estados Unidos,US,2
2025-08-31,hotel-demo-2,España,ES,1
2025-08-31,hotel-demo-2,Alemania,DE,1
2025-09-01,hotel-demo-1,Argentina,AR,132
2025-09-01,hotel-demo-1,Brasil,BR,23
2025-09-01,hotel-demo-1,Chile,CL,7
2025-09-01,hotel-demo-1,Uruguay,UY,4
2025-09-01,hotel-demo-2,Argentina,AR,24
2025-09-01,hotel-demo-2,Brasil,BR,7
2025-09-01,hotel-demo-2,Chile,CL,3
2025-09-01,hotel-demo-2,Uruguay,UY,3
2025-09-01,hotel-demo-2,Estados Unidos,US,3
2025-09-01,hotel-demo-2,España,ES,1
2025-09-01,hotel-demo-2,Alemania,DE,1
2025-09-01,hotel-demo-2,Francia,FR,1
2025-09-01,hotel-demo-2,México,MX,12
2025-09-02,hotel-demo-1,Argentina,AR,123
2025-09-02,hotel-demo-1,Brasil,BR,24
2025-09-02,hotel-demo-1,Chile,CL,12
2025-09-02,hotel-demo-1,Uruguay,UY,8
2025-09-02,hotel-demo-1,Estados Unidos,US,7
2025-09-02,hotel-demo-1,España,ES,4
2025-09-02,hotel-demo-1,Alemania,DE,1
2025-09-02,hotel-demo-2,Argentina,AR,47
2025-09-02,hotel-demo-2,Brasil,BR,8
2025-09-02,hotel-demo-2,Chile,CL,4
2025-09-02,hotel-demo-2,Uruguay,UY,2
2025-09-02,hotel-demo-2,Estados Unidos,US,2
2025-09-03,hotel-demo-1,Argentina,AR,146
2025-09-03,hotel-demo-1,Brasil,BR,34
2025-09-03,hotel-demo-1,Chile,CL,10
2025-09-03,hotel-demo-1,Uruguay,UY,9
2025-09-03,hotel-demo-2,Argentina,AR,29
2025-09-03,hotel-demo-2,Brasil,BR,10
2025-09-03,hotel-demo-2,Chile,CL,4
2025-09-03,hotel-demo-2,Uruguay,UY,4
2025-09-03,hotel-demo-2,Estados Unidos,US,4
2025-09-03,hotel-demo-2,España,ES,3
2025-09-03,hotel-demo-2,Alemania,DE,1
2025-09-03,hotel-demo-2,Francia,FR,1
2025-09-03,hotel-demo-2,México,MX,9
2025-09-04,hotel-demo-1,Argentina,AR,121
2025-09-04,hotel-demo-1,Brasil,BR,28
2025-09-04,hotel-demo-1,Chile,CL,13
2025-09-04,hotel-demo-1,Uruguay,UY,2
2025-09-04,hotel-demo-2,Argentina,AR,37
2025-09-04,hotel-demo-2,Brasil,BR,11
2025-09-04,hotel-demo-2,Chile,CL,5
2025-09-04,hotel-demo-2,Uruguay,UY,3
2025-09-04,hotel-demo-2,Estados Unidos,US,4
2025-09-04,hotel-demo-2,España,ES,2
2025-09-04,hotel-demo-2,Alemania,DE,2
2025-09-04,hotel-demo-2,Francia,FR,1
2025-09-04,hotel-demo-2,México,MX,12
2025-09-05,hotel-demo-1,Argentina,AR,135
2025-09-05,hotel-demo-1,Brasil,BR,18
2025-09-05,hotel-demo-1,Chile,CL,8
2025-09-05,hotel-demo-1,Uruguay,UY,10
2025-09-05,hotel-demo-1,Estados Unidos,US,9
2025-09-05,hotel-demo-1,España,ES,7
2025-09-05,hotel-demo-1,Alemania,DE,1
2025-09-05,hotel-demo-2,Argentina,AR,58
2025-09-05,hotel-demo-2,Brasil,BR,8
2025-09-05,hotel-demo-2,Chile,CL,3
2025-09-05,hotel-demo-2,Uruguay,UY,3
2025-09-06,hotel-demo-1,Argentina,AR,143
2025-09-06,hotel-demo-1,Brasil,BR,31
2025-09-06,hotel-demo-1,Chile,CL,14
2025-09-06,hotel-demo-1,Uruguay,UY,10
2025-09-06,hotel-demo-2,Argentina,AR,29
2025-09-06,hotel-demo-2,Brasil,BR,11
2025-09-06,hotel-demo-2,Chile,CL,5
2025-09-06,hotel-demo-2,Uruguay,UY,4
2025-09-06,hotel-demo-2,Estados Unidos,US,3
2025-09-06,hotel-demo-2,España,ES,2
2025-09-06,hotel-demo-2,Alemania,DE,1
2025-09-06,hotel-demo-2,Francia,FR,1
2025-09-06,hotel-demo-2,México,MX,8
2025-09-07,hotel-demo-1,Argentina,AR,95
2025-09-07,hotel-demo-1,Brasil,BR,20
2025-09-07,hotel-demo-1,Chile,CL,10
2025-09-07,hotel-demo-1,Uruguay,UY,10
2025-09-07,hotel-demo-1,Estados Unidos,US,11
2025-09-07,hotel-demo-1,España,ES,4
2025-09-07,hotel-demo-1,Alemania,DE,4
2025-09-07,hotel-demo-1,Francia,FR,2
2025-09-07,hotel-demo-1,México,MX,10
2025-09-07,hotel-demo-2,Argentina,AR,38
2025-09-07,hotel-demo-2,Brasil,BR,9
2025-09-07,hotel-demo-2,Chile,CL,4
2025-09-07,hotel-demo-2,Uruguay,UY,3
2025-09-07,hotel-demo-2,Estados Unidos,US,3
2025-09-07,hotel-demo-2,España,ES,2
2025-09-07,hotel-demo-2,Alemania,DE,2
2025-09-07,hotel-demo-2,Francia,FR,1
2025-09-07,hotel-demo-2,México,MX,2
2025-09-08,hotel-demo-1,Argentina,AR,117
2025-09-08,hotel-demo-1,Brasil,BR,28
2025-09-08,hotel-demo-1,Chile,CL,11
